id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5052131,Beautiful Hobart Inner-City Apartment,11345552,Pauline,,Hobart,-42.88897558256524,147.3221739987524,Entire home/apt,230,2,33,2017-12-31,1.02,3,6
5068471,Casino Rise 3 Bedroom,26035380,Mark,,Meander Valley,-41.48024021885106,147.11035466233375,Entire home/apt,230,2,27,2017-12-28,0.73,7,320
5069051,Number 68 ,26035380,Mark,,Central Coast,-41.15774993775226,146.1780121654097,Entire home/apt,160,2,24,2018-01-18,0.81,7,325
5077708,Riverside Serenity - renovated to 5 star,26083143,Chris,,West Tamar,-41.40938985670811,147.09308178132383,Entire home/apt,120,2,49,2018-02-13,1.48,3,257
5085233,"Ashton Pool House, Derwent Valley",7616668,Mary Lou,,Central Highlands,-42.40910542856743,146.7817042582484,Entire home/apt,180,1,21,2017-11-19,0.97,1,319
5087229,"Trifecta! Beach, Rural, Near Hobart",24435926,Jodie,,Clarence,-42.94617765330553,147.5155275815861,Entire home/apt,76,2,56,2018-02-14,1.59,1,356
5094061,Private Sunny House with Mountain Views,25965368,Hannah & Dave,,Hobart,-42.86207247436656,147.2813626044717,Entire home/apt,110,2,146,2018-01-24,3.92,1,57
5094466,Unavailable,26322789,Priscilla,,Hobart,-42.89781555870875,147.32358088483207,Entire home/apt,1000,3,9,2017-01-07,0.24,1,364
5095327,Myrtle Cottage Tasmania,26328243,David,,Hobart,-42.87271891732469,147.31202542556915,Entire home/apt,180,2,17,2018-01-20,0.49,1,361
5097471,Relax in Local Luxury,25978029,Tanya,,Hobart,-42.8909127594971,147.33353612319945,Entire home/apt,269,2,129,2018-02-03,3.59,2,299
5105495,River Vineyard Retreat ,26380527,Deb And Peter,,West Tamar,-41.3392273266809,147.0050996044312,Entire home/apt,115,2,75,2018-01-27,2.05,1,356
5105753,Beautiful Holiday House Hobart,21672520,Marlise,,Hobart,-42.866682741178565,147.27106642699195,Entire home/apt,178,2,71,2018-02-15,1.92,2,48
5116580,Fairy Wren at Forest House,25719705,Jan,,Glamorgan/Spring Bay,-41.886427355197064,148.30008474200488,Entire home/apt,130,2,43,2018-01-09,1.18,2,1
5117818,Beautiful Blue Room  in beachside Howrah/Hobart,25213844,Michael Sally,,Clarence,-42.88866919614871,147.41694725309526,Private room,60,1,126,2018-02-06,3.72,5,224
5136874,Bluff Shacks,26559349,Anna,,Glamorgan/Spring Bay,-42.58368711888436,147.91430281288922,Entire home/apt,400,2,3,2017-06-15,0.09,1,314
5145542,"Close to the city, waterfront with mountain views.",26602786,Jonathon And Louise,,Clarence,-42.86387850349666,147.35487244656017,Entire home/apt,500,6,3,2017-01-10,0.21,1,47
5145864,Stone Cottage- Ross- Tasmania,19265356,Valerie,,Northern Midlands,-42.02742840426332,147.49375090039516,Entire home/apt,99,1,328,2018-02-14,8.94,2,143
5145969,Scamander by the Seaside,26605484,Jacqueline,,Break O'Day,-41.45670183881344,148.26340311608467,Entire home/apt,120,2,46,2018-01-28,1.26,1,0
5155617,Inveresk Cottage - Close to City - Free WiFi,13939112,Anne,,Launceston,-41.42553431289359,147.13562037495257,Entire home/apt,110,1,211,2018-01-30,5.77,4,339
5165746,Mountain Retreat 12mins from Hobart,26704231,Andrew & Mollie,,Hobart,-42.92828908692057,147.2904718810041,Entire home/apt,84,2,119,2018-01-06,3.29,1,272
5175454,Perfect Hobart Inner-city Apartment,11345552,Pauline,,Hobart,-42.8876693903289,147.322919356532,Entire home/apt,230,2,31,2018-02-10,0.93,3,4
5195350,East Cottage...sunny and private,1127088,Marion And Andrew,,Launceston,-41.443526398212356,147.14787454969493,Entire home/apt,122,1,77,2018-02-08,3.36,1,313
5205092,Low Head - Direct Beach access.,8765752,Margaret,,George Town,-41.065876068469805,146.80143490719294,Entire home/apt,220,2,6,2016-11-25,0.17,1,208
5205473,River Breeze,26929302,Jan,,Brighton,-42.772996295206866,147.2651085204078,Entire home/apt,120,1,23,2018-01-06,0.66,1,358
5213303,Covenant Cottage - Apartment 2,26970546,Jean,,Clarence,-42.844189562312984,147.36125326226733,Entire home/apt,150,1,33,2018-01-01,0.90,1,340
5213861,Bright clean sunny bedroom + Continental breakfast,10816790,Leonie,,Hobart,-42.870494556238796,147.29665723811175,Private room,65,1,14,2018-02-11,0.38,3,346
5215594,Spacious South Hobart Home with Mountain View,6612853,Neeta,,Hobart,-42.89718397984969,147.2882769191399,Entire home/apt,130,4,7,2018-01-12,0.20,1,0
5221341,"GREAT LOCATION, GREAT SPACE, 4 plus bedrooms",5891217,Yvonne,,Hobart,-42.906266708805994,147.32826710025589,Entire home/apt,195,3,29,2017-12-29,0.81,4,70
5222113,Selfcontained Beachfront Apartment ,27021312,Andrea,,Kingborough,-43.00724350342549,147.32274873480745,Entire home/apt,150,2,9,2017-09-14,0.35,3,309
5230875,Luxury suite with 14ft swim spa access,27070427,Geoff,,Huon Valley,-43.00979416700574,147.08705470986277,Private room,189,1,0,,,1,194
5232285,The Delightful Ditty House,11500279,Trish,,Hobart,-42.882673379368285,147.3118076264651,Entire home/apt,79,2,186,2018-02-11,5.06,1,221
5240771,A Stones Throw,27122699,Libby,,Hobart,-42.88362151003827,147.32066833088086,Entire home/apt,180,3,127,2018-02-07,3.47,1,18
5241347,Private room in Mountain Retreat,7027914,Sarah,,Hobart,-42.92222277914022,147.26636926319327,Private room,68,1,0,,,2,231
5242180,Redbrier Cottage Room,27130746,Vianne,,Clarence,-42.73773266842788,147.43302279959366,Private room,105,1,5,2016-12-28,0.19,2,365
5245276,Ratho Farm Highlands Resort,27146791,Greg,,Central Highlands,-42.37218634390133,146.99993535997973,Entire home/apt,135,1,44,2018-01-03,1.20,2,357
5252629,Acacia Cottage,16836695,Stephen,,Glamorgan/Spring Bay,-42.10246303535691,148.24142506106986,Entire home/apt,190,1,111,2018-02-02,3.05,39,303
5263161,Spring Beach Vista,27234435,Michael,,Glamorgan/Spring Bay,-42.588732969086784,147.9072739335983,Entire home/apt,295,2,4,2018-01-12,0.18,1,239
5264224,"",25726291,Sandra,,Kingborough,-42.9664153480575,147.2785832345039,Private room,76,1,72,2018-01-30,2.04,2,0
5270698,"Bakers Creek Farm Chalet, Lucaston,7109",25421186,Patricia,,Huon Valley,-42.9718937208032,147.03556019583277,Entire home/apt,84,1,62,2018-02-06,1.74,1,300
5272192,Scandanavian inspired beach house,5835578,Sarah,,West Tamar,-41.08247337614013,146.739785548279,Entire home/apt,150,2,28,2018-01-27,0.77,1,171
5273408,Group accommodation  5mins drive to Derby,27299214,Sarah N,,Dorset,-41.169236065891745,147.74523070309974,Entire home/apt,99,1,68,2018-02-08,1.96,2,342
5280041,Cabin 6,5686589,Ron,,Kingborough,-42.974997650000326,147.21346545062354,Entire home/apt,98,7,2,2016-01-11,0.08,3,350
5289057,Waterside living at the Tide House,27389096,Hamish,,Sorell,-42.8241285563182,147.85931689923754,Entire home/apt,200,3,30,2018-01-28,0.86,1,309
5297692,"Walk to Gorge, Seaport, CBD, Cafes",27438811,Jillian,,Launceston,-41.45207623698934,147.12992580797174,Private room,55,1,71,2017-06-22,1.95,1,255
5299376,Welcoming family home near Cataract Gorge & city!,3944527,Andrew,,Launceston,-41.45134078666297,147.1320047600798,Entire home/apt,150,2,8,2018-01-29,4.00,1,0
5300832,Gorgeous 3 brm house close to CBD,27456631,Christine,,Hobart,-42.870525984375455,147.3199643543677,Entire home/apt,145,2,1,2015-06-17,0.03,1,150
5301269,Frankie's Retreat,27457874,Sarah,,West Tamar,-41.08420937738806,146.74217797892624,Entire home/apt,251,3,15,2017-11-10,0.43,1,340
5309056,"Beachside - Tamar Valley, TAS",27500369,Shan,,West Tamar,-41.14576061302162,146.81787981283895,Entire home/apt,150,2,18,2018-01-26,0.52,1,346
5320169,Skyhouse Hobart - magnificent views,27564115,Jacinta,,Hobart,-42.912591698617774,147.3272509330246,Entire home/apt,167,2,88,2018-02-07,2.44,1,324
5337181,'Forest Road Apartments' 92C .. 92A also avail,5761670,Jo,,West Tamar,-41.42690470234129,147.11480917935097,Entire home/apt,195,2,19,2018-01-08,1.22,2,313
5347248,Mirramar Holiday House,27021312,Andrea,,Kingborough,-42.99370867937649,147.32761106609257,Entire home/apt,150,2,13,2017-11-30,0.44,3,274
5353814,Altamont House - close to CBD,27750643,Nicky,,Hobart,-42.87980804078308,147.31838237128719,Entire home/apt,190,1,158,2018-02-01,4.49,1,290
5354978,The Hideaway - beachfront seclusion,27758501,Andrew,,Glamorgan/Spring Bay,-42.116332188860085,148.0724350811904,Entire home/apt,251,2,153,2018-02-16,4.23,1,299
5363978,Coastal Pods Wynyard,27806743,Justin And Cyndia,,Waratah/Wynyard,-40.98804364441318,145.73430858546385,Entire home/apt,290,1,11,2017-12-19,0.42,2,348
5365625,RED ROOSTER FARM STAY,13937784,Michelle,,Launceston,-41.216183967056196,147.264974939906,Entire home/apt,130,1,0,,,1,365
5366773,Orford On The Beach,27603290,Catherine,,Glamorgan/Spring Bay,-42.56809749791991,147.8810426204818,Entire home/apt,200,2,8,2018-02-11,0.48,2,301
5367514,Beaut Lil Bunk Hut BYO bedding,10560636,Andrew,,Meander Valley,-41.62684741541718,146.70953883136121,Private room,31,1,31,2018-02-09,0.96,4,181
5373779,Spacious vintage pad | Sandy Bay,27857031,Amy + Mike,,Hobart,-42.89868773786776,147.32618486654022,Entire home/apt,120,2,127,2018-01-30,3.51,3,158
5375216,Greens Beach Cottage,27864900,Karla,,West Tamar,-41.08791070288333,146.74325501665476,Entire home/apt,180,7,9,2018-01-19,0.26,1,354
5378523,Modern 6BR House in Prime Location,27881267,Lana,,Hobart,-42.91459352031188,147.33979442270223,Entire home/apt,280,2,59,2018-01-27,1.71,2,167
5385525,Chloe's Cabin Accommodation,27915885,Rob,,Tasman,-43.10838133270609,147.73003017742386,Entire home/apt,128,2,19,2018-01-31,0.54,1,340
5405813,DOMAIN SUITE - 57 square Meters,25122551,Marti,,Hobart,-42.87474447962128,147.31538890625637,Entire home/apt,89,1,96,2018-01-26,2.67,5,284
5406408,Comfortable 2br flat with view near Cataract Gorge,25322502,Lou,,Launceston,-41.439290832536,147.12398108877946,Entire home/apt,105,2,140,2018-02-08,3.90,1,77
5416011,Coastal Comfort,13533980,Nigel And Minka,,Devonport,-41.164449401579695,146.35258408652027,Private room,89,1,157,2018-02-13,4.32,1,310
5417529,Sunny twin room/ensuite close to town,3051,Leny,,Launceston,-41.45508286338117,147.14915978811,Private room,89,1,37,2018-02-08,1.11,2,334
5423238,Cosy Cottage Close To The Beach,28125434,Daniela,,Waratah/Wynyard,-40.917736381812254,145.56488450954282,Entire home/apt,120,2,60,2018-02-10,2.30,1,324
5446567,Walk to Port Arthur/Stewarts Bay beach,16600590,Julie,,Tasman,-43.13699471352692,147.8519029993229,Entire home/apt,130,2,25,2018-02-08,0.75,1,135
5447954,Room with a View,28259775,Jan,,Latrobe,-41.25727983586994,146.38531765958578,Entire home/apt,125,1,2,2018-01-16,0.50,2,325
5458588,Modern house Mt Field \ Tyenna,28312723,Ruth,,Derwent Valley,-42.77656857882573,146.8248734980577,Entire home/apt,110,1,25,2017-08-13,0.97,1,139
5468284,Bruny Beachfront Eco Lodge,18953026,Ken & Jo,,Kingborough,-43.369220544547126,147.3496566648264,Entire home/apt,230,2,68,2018-01-22,1.88,13,320
5480838,Peacock House  Close to Beaches 3,23433061,Margaret,,Burnie,-41.04391620705154,145.87736502994306,Private room,60,1,54,2018-02-13,1.52,4,319
5480866,Peacock House Close to Beaches 4,23433061,Margaret,,Burnie,-41.04451683680525,145.87796487132374,Private room,60,1,26,2018-01-24,0.96,4,318
5480901,Peacock House  Close to Beaches 2,23433061,Margaret,,Burnie,-41.04450545081261,145.87739344626095,Private room,60,1,27,2018-02-05,0.77,4,319
5481198,Spacious suite for up to 5 includes breakfast,28425120,Richard,,Kingborough,-43.023149458821976,147.31076685725,Entire home/apt,150,2,6,2017-01-23,0.17,1,325
5484413,River Edge Apartment,28441369,Erin,,Launceston,-41.439908775744684,147.13282607424958,Entire home/apt,170,2,86,2018-02-09,2.48,2,67
5492422,"Engadine Cottage, spectacular views",26976112,Lyn,,Meander Valley,-41.54011040691176,146.41360142096184,Entire home/apt,140,1,92,2018-02-07,2.69,1,259
5500006,Bay of Fires Beach House w/ Seaview,2834498,Elizabeth,,Break O'Day,-41.2503657459026,148.30988436108402,Entire home/apt,159,2,28,2018-02-09,1.19,1,323
5500885,Big Comfortable House in Launceston,13761570,Mark,,Launceston,-41.47087326347487,147.17819165647626,Private room,81,1,91,2018-02-07,2.53,1,317
5501982,Treetop escape in central Hobart,28537920,Dan,,Hobart,-42.902336423371295,147.2945228602605,Entire home/apt,180,1,240,2018-02-12,6.72,1,291
5510669,"Reflections on the Bay,  Sandy Bay. Style & Views!",7211852,Alison,,Hobart,-42.90804321226715,147.33766589845308,Entire home/apt,195,2,45,2018-02-02,1.28,2,208
5515954,"4a Grand, Unique, Historic, Relaxed",24809668,Glenn & Gina,,Hobart,-42.89399739758873,147.3159335636704,Private room,89,1,59,2018-01-26,1.76,6,174
5524943,"Carinya's Family Chalet ""Roland""",19014727,Christine,,Kentish,-41.404848375195655,146.24543301520777,Entire home/apt,115,2,119,2018-02-14,3.39,2,322
5563871,King Island Scenic Retreat - Double,28847593,Paz,,King Island,-39.94659882261607,144.1333447668048,Private room,160,2,2,2017-03-05,0.16,2,0
5564250,King Island Scenic Retreat - Triple,28847593,Paz,,King Island,-39.94676502948066,144.12797976689004,Shared room,60,2,2,2017-01-01,0.08,2,0
5575264,Self Cont. Unit Ocean View Sleeps 3,9585264,Heidi,,Break O'Day,-41.464156706623704,148.2595397998644,Entire home/apt,94,1,77,2018-02-14,2.19,3,328
5582212,West Hobart - Spacious Sunny 1Br Apt Close to City,641506,Francis,,Hobart,-42.888257120516364,147.31259080440012,Entire home/apt,110,3,56,2018-01-14,1.57,2,243
5593300,Swallows Nest Old Hop Kiln,29000465,Heather,,Derwent Valley,-42.73398740376676,146.90931850016108,Entire home/apt,450,2,10,2018-01-05,0.39,1,356
5608948,Self contained accommodation,29079048,Elaine,,West Tamar,-41.301260662470284,146.92475022116932,Entire home/apt,120,1,22,2018-01-15,0.81,1,347
5632920,"""Northern View"" at Boat Harbour Beach",29196153,Miranda,,Waratah/Wynyard,-40.92938965899275,145.61546706570718,Entire home/apt,220,2,54,2018-02-11,1.55,1,263
5633031,Bright and Unique Central Unit,3600232,Rebecca,,Hobart,-42.888930340471944,147.31923705426485,Entire home/apt,150,3,148,2018-02-04,4.22,2,272
5653946,Leafy City Fringe Escape,29142772,Jacqui,,Hobart,-42.89339860815802,147.30274709891893,Entire home/apt,125,2,129,2018-02-11,3.64,1,148
5656107,Whalers Cottage,21897511,Nick,,Hobart,-42.889700989978984,147.3340868374069,Entire home/apt,259,2,25,2018-01-20,0.73,4,227
5661164,Beach Hut Scamander,29346208,Shannon,,Break O'Day,-41.45797648039441,148.26382256588394,Entire home/apt,113,2,57,2018-01-27,1.61,1,358
5661415,Boutique modern terrace on SoHo's cafe strip,13102309,Andrew,,Hobart,-42.89563422231767,147.31123749819736,Entire home/apt,79,5,29,2017-10-08,0.82,1,0
5664773,Stylish 3BR House in Prime Location,27881267,Lana,,Hobart,-42.91477329485291,147.34050522943323,Entire home/apt,180,3,6,2016-11-07,0.17,2,150
5672945,Charming house opp Mount Wellington,21585619,Denise,,Clarence,-42.849119539961336,147.36712291817545,Private room,94,1,75,2018-02-11,2.21,1,358
5686490," ""Unit 2 a relaxing Couple Retreat""",25073524,Heinz,,Meander Valley,-41.57481025310445,146.69539692528903,Entire home/apt,89,1,18,2018-02-07,0.69,2,352
5688092,"Sassy, spacious and private lounge.",29492400,Judy,,Launceston,-41.451468972565706,147.1354578706824,Entire home/apt,89,2,211,2018-02-09,6.12,2,332
5698135,Magnolia Garden Pavilion - an exquisite setting,16886317,Rebecca,,Launceston,-41.438334855997276,147.14894762465042,Entire home/apt,350,1,1,2017-11-18,0.33,5,356
5698334,The Muse Garden Pavilion - a source of inspiration,16886317,Rebecca,,Launceston,-41.43692578247533,147.14672354977725,Entire home/apt,350,1,3,2017-04-16,0.12,5,358
5698483,Ballroom Spa Suite - complete luxury,16886317,Rebecca,,Launceston,-41.437130527434675,147.14857321812298,Entire home/apt,295,1,2,2016-04-07,0.08,5,363
5698917,la petite chambre Matisse - the artists influence,16886317,Rebecca,,Launceston,-41.43849916620029,147.1489638591219,Entire home/apt,251,1,3,2017-10-25,0.21,5,361
5700127,4a Grand Historic Central Relaxed,24809668,Glenn & Gina,,Hobart,-42.89543209935929,147.31598790469596,Private room,81,2,63,2018-02-07,1.89,6,174
5704131,Good house,29429229,Alex,,Launceston,-41.42629367893817,147.17443075076068,Private room,84,1,31,2017-12-16,1.14,1,365
5706900,Gumleaves Bush Retreat,29587224,Belinda,,Kingborough,-43.1688598758172,147.2076186499229,Entire home/apt,155,2,32,2018-02-04,0.97,1,348
5707870,"""Aurora Beach Cottage"" Tasmania",374864,Melissa,,Break O'Day,-41.741342214582275,148.2949181429942,Entire home/apt,230,2,12,2017-07-16,0.48,1,70
5708432,Adventure Bay Retreat-The Lodge,22790285,Jan,,Kingborough,-43.37241718102665,147.34643244220186,Entire home/apt,300,2,7,2017-10-17,0.23,2,264
5710324,Magical Mountain Nest,29609087,Mieke,,Hobart,-42.89361094927076,147.27103675858888,Entire home/apt,105,1,232,2018-02-15,6.71,1,92
5711978,"4b Cosy, Friendly, Historic",24809668,Glenn & Gina,,Hobart,-42.89543881084192,147.3157804317532,Private room,81,2,97,2018-02-10,2.86,6,168
5712905,4c Historic Home Away From Home,24809668,Glenn & Gina,,Hobart,-42.893738711904774,147.31461296341027,Private room,76,1,123,2018-02-03,3.65,6,172
5728805,Waterview Gardens B&B,20206834,Leonie,,Kingborough,-43.039496861095174,147.25613915920582,Private room,150,1,2,2018-01-01,0.07,1,354
5729562,Spectacular Waterfront Views Lapped by Norfolk Bay,27024150,Eileen,,Tasman,-42.95965691406867,147.83823153352247,Private room,94,1,187,2018-02-10,5.30,1,79
5729937,Beachfront apartment in Kingston,4541029,Nes,,Kingborough,-42.979265391627585,147.32540537410028,Entire home/apt,120,2,0,,,1,0
5731099,Terrace on York,23477321,Bart,,Launceston,-41.44107797093503,147.13347466518493,Entire home/apt,210,2,12,2017-12-30,0.45,2,316
5738674,Rustic charm at Blue Gate Chalet,29762448,Emily,,Kingborough,-43.01663525875631,147.2389722182752,Entire home/apt,81,1,92,2018-02-01,2.85,1,328
5739833,Tenchi Farm….Heaven and  Earth,29770296,Bodhi,,Meander Valley,-41.678627282472185,146.58313573693678,Private room,94,2,45,2018-02-14,1.43,1,331
5740424,Farm house close to Hobart & Huon,29773870,Robyne,,Kingborough,-43.00866840042739,147.19986130373832,Entire home/apt,94,3,36,2018-02-13,1.04,3,353
5740838,beach buoy cottage total beachfront self contained,29775632,Erica,,Clarence,-42.993914593958145,147.40047515295166,Entire home/apt,150,1,75,2018-01-30,2.42,1,331
5749708,Mayson,16836695,Stephen,,Glamorgan/Spring Bay,-42.12288948596293,148.2895946043605,Entire home/apt,180,1,36,2018-02-01,1.03,39,336
5750138,Wine Glass,16836695,Stephen,,Glamorgan/Spring Bay,-42.124286390476726,148.29020856268278,Entire home/apt,150,1,65,2018-01-28,1.85,39,312
5776499,Binalong Beach House,9018253,David,,Break O'Day,-41.25234600011737,148.30915266102434,Entire home/apt,135,2,24,2018-01-30,0.68,1,238
5778629,The Manse - with a twist.,2816161,Ivor And Trine,,Devonport,-41.18275349683987,146.35724382413892,Entire home/apt,160,2,64,2018-02-03,2.28,3,329
5784685,"Amazing views @ ""Rest Point"" .....",6629393,Cathy,,Glamorgan/Spring Bay,-42.12701464289598,148.2909588485867,Entire home/apt,290,2,17,2018-02-04,1.19,1,315
5785194,Foothills of Kunanyi/up to 6persons. 15minsHobart.,25726291,Sandra,,Kingborough,-42.965909069248625,147.28076282567784,Private room,89,1,71,2018-02-13,2.31,2,55
5800072,Location Location Location | Balcony & River Views,4384452,Pam,,Hobart,-42.887457378649664,147.335644577201,Entire home/apt,220,2,115,2018-01-27,3.29,6,323
5815284,Brooklyn,30137283,Sue And John,,Sorell,-42.77561324179733,147.50556394239442,Entire home/apt,110,1,82,2018-01-31,2.52,1,125
5816387,"Apartment for Two, Close to City and Countryside.",30183438,Sue,,Hobart,-42.89018157937265,147.30615484763356,Entire home/apt,81,2,123,2018-02-08,3.75,1,60
5838525,Bluegum Hostel - Budget Share Dorm,24821505,Marion,,Tasman,-43.01689528617933,147.8973453049956,Shared room,30,1,199,2018-02-05,5.66,2,162
5841722,Sentinel ~ Magnificent Mountain & Ocean Views,25626715,Verina,,Glamorgan/Spring Bay,-42.124915359529254,148.29300103706888,Entire home/apt,259,1,73,2017-12-07,2.14,40,235
5854040,Central Hobart Crash Pad,19722855,Moe And Taeko,,Hobart,-42.8952793041685,147.30555831929337,Entire home/apt,98,2,165,2018-02-09,4.88,3,331
5863233,The Villa on Pine Tree Avenue,28786153,Joyce,,West Tamar,-41.3510517610402,147.01851961690653,Entire home/apt,235,2,9,2017-12-27,0.31,1,180
5864446,A slice of paradise on Bruny Island,7492535,Rob,,Kingborough,-43.12178897495541,147.35966124626785,Entire home/apt,118,2,74,2018-02-11,2.54,1,272
5876235,Black Wattle Views,30445060,Des,,Break O'Day,-41.56199726838977,148.28515404119648,Entire home/apt,200,2,40,2018-02-14,1.20,1,35
5884435,Elm Trees Accommodation @ Ross,30014677,Diane,,Northern Midlands,-42.02711833763885,147.4994788225884,Entire home/apt,110,1,47,2018-02-06,1.53,1,243
5895375,"Curraghmore Garden Apartment 2 x bed,2 x bath,",11744353,Cate,,Launceston,-41.439570291412565,147.1501420950133,Entire home/apt,157,3,45,2018-02-13,3.25,2,312
5905534,Waterfront Beachouse near Hobart,26324483,Karina,,Kingborough,-43.0799481388142,147.28487928905773,Entire home/apt,200,3,13,2017-12-13,0.49,1,302
5919557,The King's Own Inn. Circa 1826.,30741773,Allison,,Derwent Valley,-42.779690322844104,147.06166267645415,Private room,130,1,2,2017-12-28,0.28,1,363
5920526,Farmhouse on the Cradle Coast Forth,30747048,Louise,,Central Coast,-41.191933293482336,146.27150518261763,Entire home/apt,175,2,42,2018-01-24,1.49,1,330
5921378,Wildwood Retreat,30751106,Janice,,Tasman,-43.070530636289085,147.79580771617145,Entire home/apt,200,2,47,2018-02-12,1.57,2,361
5935335,Mountain View Guest House,15830609,Paul And Santi,,Hobart,-42.90142357837334,147.29632427519508,Entire home/apt,105,2,176,2018-02-16,5.08,1,327
5948066,Harvey Farm Lodge Unit 2,24883916,Agather,,Glamorgan/Spring Bay,-41.88520257204891,148.2997572175889,Entire home/apt,99,1,70,2018-02-10,2.31,4,341
5951508,The2C's Bed & Breakfast Cygnet Tasmania,30896238,Chris,,Huon Valley,-43.17662409516051,147.09200248361574,Entire home/apt,160,1,5,2017-02-10,0.19,1,360
5968493,Cosy Heritage Listed Cottage,20413351,Peter,,Hobart,-42.89474806307205,147.33170345136816,Entire home/apt,155,2,131,2018-02-03,4.01,1,245
5969503,The Workshop,18786622,Marina,,Hobart,-42.89993722441753,147.30959224791732,Entire home/apt,155,2,13,2017-03-13,0.50,1,0
5970612,Hobart Summer Spot,30441854,Michael,,Hobart,-42.86061842817777,147.31124564111673,Entire home/apt,140,2,95,2018-02-14,2.89,1,343
5981466,WATERFRONT Wave Song beach cottage,31055680,Lara,,Glamorgan/Spring Bay,-41.8708460405154,148.29497479465263,Entire home/apt,178,2,148,2018-02-13,4.50,1,231
5991067,"Windsor Cottage, Kingston Beach Tas",25555423,Terry,,Kingborough,-42.97765914338327,147.32729006706114,Entire home/apt,251,2,8,2018-01-14,0.24,2,324
5993494,Park Accomm. Freycinet - sleeps 8,31120606,Georgia,,Glamorgan/Spring Bay,-42.12208195026033,148.2947247096566,Entire home/apt,300,2,14,2018-02-11,0.43,2,315
6006473,Self-contained unit,31181787,Ros,,Glamorgan/Spring Bay,-42.10813482486987,148.24673641207892,Entire home/apt,140,1,201,2018-02-01,5.91,1,319
6021216,summerhill cottage,31256896,Di,,Latrobe,-41.15440017351388,146.51759960207747,Entire home/apt,120,2,25,2017-11-03,0.87,1,326
6045683,Stunning views of Hobart City,31376793,Patrina,,Clarence,-42.89708887004812,147.41524503662373,Entire home/apt,135,2,85,2018-02-06,2.50,1,265
6046242,Classic coastal shack,20389282,Toby,,Glamorgan/Spring Bay,-41.87295821116047,148.29694881893235,Entire home/apt,160,2,20,2018-01-25,1.46,1,82
6055195,House on a Hill  at Greens Beach,22820568,Jaime,,West Tamar,-41.084620243625885,146.73802821454075,Entire home/apt,251,2,13,2018-01-13,0.41,1,354
6057484,Modern Townhouse West Launceston,31439441,Wayne,,Launceston,-41.453337600282076,147.1317783917286,Entire home/apt,198,2,62,2018-02-02,2.38,2,274
6058959,"New, split level home, great view!",23123815,Franz,,Glenorchy,-42.853232842549914,147.26449458198317,Entire home/apt,160,1,20,2018-01-19,0.69,1,19
6077266,Tamar View Villa 2,31545040,Annie,,Launceston,-41.384825886033724,147.1187717254762,Entire home/apt,160,2,33,2018-01-17,1.14,3,255
6078953,Tamar View Villa 1,31545040,Annie,,Launceston,-41.38538037566628,147.11663520471365,Entire home/apt,130,2,12,2018-02-05,0.46,3,355
6096496,Sunny bush retreat minutes from CBD,20739407,Crystal,,Hobart,-42.889926157236815,147.29062319923,Entire home/apt,150,2,23,2017-10-03,0.67,1,353
6098414,Apartment No 3 - Gorgeous 1 bedroom apartment,31645993,Jennifer And Simon,,Hobart,-42.89267122439496,147.32181527042144,Entire home/apt,200,2,32,2018-01-20,0.95,10,358
6110476,AJ's Beach House Hawley Beach,31705803,Amanda,,Latrobe,-41.145925033857324,146.54192546915675,Entire home/apt,180,2,10,2018-02-03,0.91,1,263
6119769,Secret Little Eden,31751241,Dominic,,Kentish,-41.445004786857375,146.21612617889306,Entire home/apt,180,1,21,2018-02-14,8.40,1,297
6122295,Apartment No 2 - Stylish 2 bedroom,31645993,Jennifer And Simon,,Hobart,-42.894297312157576,147.3218814997686,Entire home/apt,259,2,30,2018-01-19,0.91,10,316
6122387,Moonlight Bay B&B Guest House,31767394,Christine,,Central Coast,-41.14098116819486,146.1441309301336,Entire home/apt,180,2,7,2018-01-27,0.24,2,308
6134398,Private room in Hobart CBD,31824999,Sophia,,Hobart,-42.88034610895947,147.3322961092646,Private room,120,2,54,2018-02-10,1.67,2,246
6139140,Grazier's Cottage - Farm stay/surf,31847783,Ana,,King Island,-39.68602774205931,143.9683231277115,Entire home/apt,110,2,17,2018-02-11,0.61,1,307
6139768,Spacious Federation Cottage,31850852,Billie,,Break O'Day,-41.31839284995365,148.24298124955365,Entire home/apt,150,1,65,2018-02-15,2.62,3,295
6148712,Waterline ~ Ocean views & open plan living.,25626715,Verina,,Glamorgan/Spring Bay,-42.10753661038627,148.2439408262892,Entire home/apt,180,1,158,2017-12-14,4.82,40,281
6149236,Beachcomber ~ A short stroll to a stunning beach,25626715,Verina,,Glamorgan/Spring Bay,-42.10819168919069,148.24456227233944,Entire home/apt,180,1,46,2017-12-29,1.42,40,317
6149965,Currawong ~ Unique character timber house,25626715,Verina,,Glamorgan/Spring Bay,-42.10843221373397,148.24855759992033,Entire home/apt,180,1,208,2018-02-02,6.14,40,327
6150482,Ar Lan y Mor ~ Close to many local attractions.,25626715,Verina,,Glamorgan/Spring Bay,-42.108956101685585,148.245894603851,Entire home/apt,150,1,98,2018-01-28,2.98,40,320
6150999,"Rumah Kita ~ Ocean views, fireplace, spa & sauna",25626715,Verina,,Glamorgan/Spring Bay,-42.1082891151552,148.2455182147681,Entire home/apt,220,1,69,2018-01-17,2.03,40,11
